Product Name,Category,Original Price (₹),Discounted Price (₹),Discount Amount (₹),Discount (%),Rating,Star Product
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69â€ HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics,7990.0,1999.0,5991.0,74.98122653316645,3.8,False
MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,299.0,229.0,70.0,23.411371237458194,4.3,False
"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories,299.0,199.0,100.0,33.44481605351171,4.0,False
MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics,999.0,649.0,350.0,35.03503503503504,4.2,False
"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,19499.0,13999.0,5500.0,28.206574696138265,4.1,False
"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics,299.0,119.0,180.0,60.200668896321076,4.1,False
"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | QualcommÂ® Snapdragonâ„¢ 680-6nm | 33W Charger Included",Electronics,17999.0,12999.0,5000.0,27.779321073392964,4.1,False
Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,339.0,154.0,185.0,54.572271386430685,4.3,False
"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,26999.0,20999.0,6000.0,22.223045297973997,3.9,False
"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics,649.0,249.0,400.0,61.63328197226502,4.0,False
Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,171.0,99.0,72.0,42.10526315789473,4.5,False
"WeCool C1 Car Mobile Holder with One Click Technology,360Â° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics,1999.0,489.0,1510.0,75.53776888444223,4.0,False
HP 32GB Class 10 MicroSD Memory Card (U1 TF CardÂ 32GB),Electronics,1600.0,369.0,1231.0,76.9375,4.0,False
"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,20999.0,15499.0,5500.0,26.191723415400737,4.1,False
"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,18999.0,15499.0,3500.0,18.422022211695353,4.1,False
"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,28999.0,22999.0,6000.0,20.690368633401153,3.9,False
boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),Electronics,1490.0,599.0,891.0,59.79865771812081,4.1,False
Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics,699.0,134.0,565.0,80.82975679542204,4.1,False
"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics,7999.0,7499.0,500.0,6.250781347668459,4.0,False
MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics,2199.0,1149.0,1050.0,47.748976807639835,4.3,False
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics,1699.0,1324.0,375.0,22.07180694526192,4.0,False
"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,19999.0,13999.0,6000.0,30.00150007500375,4.1,False
boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories,799.0,299.0,500.0,62.57822277847309,4.2,False
"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",Electronics,1599.0,999.0,600.0,37.5234521575985,4.0,False
"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,17999.0,12999.0,5000.0,27.779321073392964,4.1,False
"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,20990.0,15490.0,5500.0,26.202953787517863,4.2,False
Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Electronics,2899.0,999.0,1900.0,65.53984132459469,4.6,True
"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics,4999.0,1599.0,3400.0,68.01360272054411,4.0,False
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Charcoal",Electronics,1699.0,1324.0,375.0,22.07180694526192,4.0,False
"iQOO Z6 Pro 5G by vivo (Legion Sky, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,29990.0,20999.0,8991.0,29.97999333111037,4.3,False
MI 33W SonicCharge 2.0 USB Charger for Cellular Phones - White,Electronics,1999.0,999.0,1000.0,50.025012506253134,4.3,False
"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,15990.0,12490.0,3500.0,21.88868042526579,4.2,False
"iQOO vivo Z6 5G (Chromatic Blue, 8GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,21990.0,17999.0,3991.0,18.149158708503865,4.0,False
"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,899.0,350.0,549.0,61.0678531701891,4.2,False
"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Rose Gold",Electronics,1630.0,1399.0,231.0,14.171779141104293,4.0,False
Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),Computers&Accessories,399.0,159.0,240.0,60.150375939849624,4.1,False
"boAt Wave Lite Smartwatch with 1.69"" HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Deep Blue)",Electronics,6990.0,1499.0,5491.0,78.55507868383404,3.9,False
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69â€ HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2(Caribbean Green)",Electronics,7990.0,1999.0,5991.0,74.98122653316645,3.8,False
Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),Electronics,2899.0,999.0,1900.0,65.53984132459469,4.7,True
"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later",Electronics,5999.0,2099.0,3900.0,65.01083513918987,4.3,False
"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics,699.0,337.0,362.0,51.78826895565093,4.2,False
"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling with Ultra-Seamless BT Calling Chip,20 Built-In Watch Faces,100 + Sports Modes,Menu Personalization,In-Built Games(Charcoal Black)",Electronics,7990.0,2999.0,4991.0,62.46558197747184,4.1,False
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Pink)",Electronics,5999.0,1299.0,4700.0,78.34639106517753,3.3,False
MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories,399.0,349.0,50.0,12.531328320802004,4.4,False
"iQOO vivo Z6 5G (Dynamo Black, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,20990.0,16499.0,4491.0,21.395902810862317,4.0,False
Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),Electronics,499.0,499.0,0.0,0.0,4.2,False
"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,1799.0,970.0,829.0,46.081156197887715,4.5,False
Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack (Sensor Protection),Electronics,2899.0,999.0,1900.0,65.53984132459469,4.6,True
"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,13499.0,10499.0,3000.0,22.22386843469887,4.2,False
"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, Black)",Computers&Accessories,399.0,249.0,150.0,37.59398496240601,4.0,False
"SWAPKART Flexible Mobile Tabletop Stand, Metal Built, Heavy Duty Foldable Lazy Bracket Clip Mount Multi Angle Clamp for All Smartphones (Pack of 1), Multi Color",Electronics,999.0,251.0,748.0,74.87487487487488,3.7,False
"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmission(Black)",Computers&Accessories,499.0,199.0,300.0,60.120240480961925,4.1,False
"Redmi 9A Sport (Carbon Black, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,7999.0,6499.0,1500.0,18.752344043005376,4.1,False
"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics,9999.0,2999.0,7000.0,70.00700070007001,4.2,False
Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (TPU + Polycarbonate | Crystal Transparent),Electronics,1499.0,279.0,1220.0,81.38759172781855,4.2,False
"ELV Aluminum Adjustable Mobile Phone Foldable Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Black)",Electronics,1499.0,269.0,1230.0,82.05470313542361,4.5,True
"Tecno Spark 9 (Sky Mirror, 6GB RAM,128GB Storage) | 11GB Expandable RAM | Helio G37 Gaming Processor",Electronics,13499.0,8999.0,4500.0,33.3358026520483,3.8,False
Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,199.0,59.0,140.0,70.35175879396985,4.0,False
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Red)",Electronics,1299.0,599.0,700.0,53.88760585065435,4.1,False
"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",Electronics,999.0,349.0,650.0,65.06506506506507,3.8,False
"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,19499.0,13999.0,5500.0,28.206574696138265,4.1,False
"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (White)",Electronics,999.0,349.0,650.0,65.06506506506507,3.8,False
Mi 10W Wall Charger for Mobile Phones with Micro USB Cable (Black),Electronics,599.0,499.0,100.0,16.69449081803005,4.2,False
"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics,9999.0,2199.0,7800.0,78.00780078007801,4.2,False
"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (White)",Electronics,499.0,95.0,404.0,80.96192384769539,4.2,False
"FLiX (Beetel) USB to Type C PVC Data Sync & 2A Smartphone Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for USB Type C Devices Black XCD-C12",Computers&Accessories,249.0,139.0,110.0,44.17670682730924,4.0,False
"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",Electronics,7999.0,4499.0,3500.0,43.75546943367921,3.5,False
Elv Mobile Phone Mount Tabletop Holder for Phones and Tablets - Black,Electronics,599.0,89.0,510.0,85.14190317195326,4.3,False
"iQOO Z6 44W by vivo (Raven Black, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,20999.0,15499.0,5500.0,26.191723415400737,4.1,False
"Redmi 11 Prime 5G (Meadow Green, 4GB RAM 64GB ROM) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics,15999.0,13999.0,2000.0,12.500781298831177,3.9,False
"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Rose Pink",Electronics,4999.0,1999.0,3000.0,60.01200240048009,3.9,False
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",Electronics,5999.0,1399.0,4600.0,76.67944657442906,3.3,False
Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational(Black),Electronics,999.0,599.0,400.0,40.04004004004004,4.0,False
"pTron Volta Dual Port 12W Smart USB Charger Adapter, Multi-Layer Protection, Made in India, BIS Certified, Fast Charging Power Adaptor Without Cable for All iOS & Android Devices (Black)",Electronics,1099.0,199.0,900.0,81.8926296633303,4.0,False
"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",Electronics,6990.0,1799.0,5191.0,74.26323319027182,4.0,False
"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics,6990.0,1499.0,5491.0,78.55507868383404,3.9,False
"iQOO Z6 Pro 5G by vivo (Phantom Dusk, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,29990.0,20999.0,8991.0,29.97999333111037,4.3,False
"Samsung Galaxy M32 Prime Edition (Light Blue, 4GB RAM, 64GB)",Electronics,13499.0,12999.0,500.0,3.703978072449811,4.1,False
"Redmi Note 11T 5G (Matte Black, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics,20999.0,16999.0,4000.0,19.04852612029144,4.1,False
"iQOO Z6 Pro 5G by vivo (Legion Sky, 6GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,27990.0,19999.0,7991.0,28.549481957842087,4.3,False
"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | QualcommÂ® Snapdragonâ„¢ 680-6nm | 33W Charger Included",Electronics,18999.0,12999.0,6000.0,31.580609505763462,4.1,False
"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Battery, 100 Sports Mode, Smartwatch for Men and Women - (Jet Black)",Electronics,5999.0,2999.0,3000.0,50.00833472245374,4.1,False
"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,999.0,299.0,700.0,70.07007007007007,4.3,False
"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,1999.0,970.0,1029.0,51.475737868934466,4.4,False
Myvn 30W Warp/20W Dash Charging Usb Type C Charger Cable Compatible For Cellular Phones Oneplus 8T 8 8Pro 7 Pro / 7T / 7T Pro Nord And Oneplus 3 / 3T / 5 / 5T / 6 / 6T / 7,Electronics,999.0,329.0,670.0,67.06706706706707,4.2,False
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Blue)",Electronics,5999.0,1299.0,4700.0,78.34639106517753,3.3,False
"SanDisk UltraÂ® microSDXCâ„¢ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Smartphones",Electronics,3500.0,1989.0,1511.0,43.17142857142857,4.4,False
"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,9999.0,1999.0,8000.0,80.00800080008,4.3,False
"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | QualcommÂ® Snapdragonâ„¢ 680-6nm | 33W Charger Included",Electronics,18999.0,12999.0,6000.0,31.580609505763462,4.1,False
Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display (Deep Wine),Electronics,4999.0,1499.0,3500.0,70.01400280056012,4.0,False
"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",Electronics,20999.0,16999.0,4000.0,19.04852612029144,4.1,False
"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",Electronics,8499.0,1999.0,6500.0,76.47958583362748,4.3,False
"OnePlus Nord Watch with 1.78â€ AMOLED Display, 60 Hz Refresh Rate, 105 Fitness Modes, 10 Days Battery, SPO2, Heart Rate, Stress Monitor, Women Health Tracker & Multiple Watch Face [Midnight Black]",Electronics,6999.0,4999.0,2000.0,28.575510787255322,3.8,False
"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,666.66,99.0,567.66,85.14985149851498,3.9,False
"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",Electronics,5999.0,2499.0,3500.0,58.343057176196034,3.7,False
"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Dark Blue",Electronics,1630.0,1399.0,231.0,14.171779141104293,4.0,False
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",Electronics,9999.0,1499.0,8500.0,85.00850085008501,4.2,False
"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories,1900.0,899.0,1001.0,52.68421052631579,4.4,False
"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in India, Bis Certified, Fast Charging Power Adaptor with 1 Meter USB to Type C Cable for Cellular Phones (White)(Xwc-64D)",Electronics,599.0,249.0,350.0,58.43071786310517,3.9,False
